tts_sysno,c_personid,c_sequence,c_status_code,c_firstyear,c_fy_nh_code,c_fy_nh_year,c_fy_range,c_lastyear,c_ly_nh_code,c_ly_nh_year,c_ly_range,c_supplement,c_source,c_pages,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
29182,32840,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29183,32841,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29184,32842,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29185,32843,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29186,32844,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29187,32845,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29188,32846,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29189,32847,0,9,,0,,,,0,,,,38297,0,,load,20151219,,
29190,32847,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
29191,32847,0,233,,0,,,,0,,,,24309,pers01275,"《全唐詩・卷109》《全唐詩補編・續拾・卷18》《唐文拾遺・卷22》《全唐文・卷378》(據唐代人物知識ベース)。",load,20100820,,
29192,32847,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
29193,32848,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29194,32849,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
29195,32851,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29196,32853,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29197,32854,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29198,32855,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
29199,32856,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
29200,32857,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29201,32858,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29202,32859,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29203,32860,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29204,32861,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
29205,32862,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29206,32863,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29207,32864,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29208,32865,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29209,32866,0,9,,0,,,,0,,,,38297,0,,load,20151219,,
29210,32866,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29211,32867,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29212,32868,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29213,32869,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29214,32870,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29215,32871,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29216,32872,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29217,32873,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29218,32874,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29219,32878,0,233,,0,,,,0,,,,24309,pers00565,"《全唐文・卷379》《唐文拾遺・卷22》(據唐代人物知識ベース)。",load,20100820,,
29220,32878,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29221,32879,0,9,,0,,,,0,,,,38297,0,,load,20151219,,
29222,32879,0,114,,0,,,,0,,,,24309,pers00566,"《全唐詩・卷314》(據唐代人物知識ベース)。",load,20100820,,
29223,32879,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29224,32880,0,9,,0,,,,0,,,,38297,0,,load,20151219,,
29225,32880,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29226,32881,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29227,32882,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29228,32883,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29229,32884,0,114,,0,,,,0,,,,24309,pers00562,"《全唐詩・卷871》 (據唐代人物知識ベース)。",load,20100820,,
29230,32884,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29231,32885,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29232,32889,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
29233,32889,0,165,,0,,,,0,,,,38297,0,,load,20151219,,
29234,32889,0,233,,0,,,,0,,,,24309,pers00282,"《全唐詩・卷240、241、890》《全唐詩補編・續拾15》《全唐文・卷380―383》(據唐代人物知識ベース)。",load,20100820,,
29235,32889,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29236,32890,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29237,32891,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29238,32892,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29239,32893,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29240,32894,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
29241,32895,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
29242,32896,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
29243,32897,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29244,32899,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29245,32906,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29246,32907,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29247,32908,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29248,32909,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29249,32910,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29250,32911,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29251,32912,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29252,32914,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29253,32915,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29254,32916,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29255,32917,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
29256,32917,0,165,,0,,,,0,,,,38297,0,,load,20151219,,
29257,32917,0,233,,0,,,,0,,,,24309,pers02611,"《全唐詩・卷246―247》《全唐詩補編・補逸・卷5》《續拾・卷16》《續補遺・卷4》《唐文拾遺・卷22》《全唐文・卷384―393》(據唐代人物知識ベース)。",load,20100820,,
29258,32917,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29259,32918,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29260,32919,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29261,32921,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29262,32922,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29263,32923,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29264,32924,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
29265,32924,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
29266,32925,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29267,32926,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29268,32927,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29269,32928,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
29270,32928,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
29271,32929,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29272,32930,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29273,32931,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29274,32932,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29275,32933,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29276,32934,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
29277,32935,1,24,0,0,,,0,0,,,,0,,,TTS,20070312,,
29278,32935,1,120,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
29279,32936,1,24,0,0,,,0,0,,,,0,,,TTS,20070312,,
29280,32936,1,120,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
29281,32937,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29282,32938,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29283,32939,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29284,32940,0,233,,0,,,,0,,,,24309,pers02617,"《全唐文・卷683》(據唐代人物知識ベース)。",load,20100820,,
29285,32940,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29286,32941,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29287,32942,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29288,32943,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29289,32944,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29290,32945,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
29291,32945,0,233,,0,,,,0,,,,24309,pers02612,"《全唐文・卷617》《全唐詩・卷470》(據唐代人物知識ベース)。",load,20100820,,
29292,32945,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29293,32946,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29294,32947,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29295,32948,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29296,32949,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29297,32950,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29298,32951,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29299,32952,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29300,32953,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29301,32954,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29302,32955,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29303,32956,0,114,,0,,,,0,,,,24309,pers03460,"《全唐詩・卷547》(據唐代人物知識ベース)。",load,20100820,,
29304,32956,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29305,32957,0,114,,0,,,,0,,,,24309,pers03459,"《全唐詩補編・續補遺・卷9》《全唐詩・卷792》(據唐代人物知識ベース)。",load,20100820,,
29306,32957,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
29307,32958,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29308,32959,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29309,32960,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29310,32961,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29311,32962,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29312,32963,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29313,32964,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29314,32965,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29315,32966,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
29316,32966,0,233,,0,,,,0,,,,24309,pers00610,"《全唐文・卷144》《全唐詩・卷33》(據唐代人物知識ベース)。",load,20100820,,
29317,32966,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29318,32967,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29319,32968,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29320,32969,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29321,32970,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29322,32971,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29323,32972,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29324,32973,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29325,32974,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29326,32975,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29327,32976,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29328,32977,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29329,32979,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29330,32980,0,114,,0,,,,0,,,,24309,pers00609,"《全唐詩・卷334》《全唐詩補編・續拾・卷27》《全唐文・卷539―543》《元和三舍人集》(據唐代人物知識ベース)。",load,20100820,,
29331,32980,0,165,,0,,,,0,,,,38297,0,,load,20151219,,
29332,32980,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
29333,32981,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29334,32982,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29335,32983,0,233,,0,,,,0,,,,24309,pers00611,"《關中金石文字存逸考・卷5》(據唐代人物知識ベース)。",load,20100820,,
29336,32983,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29337,32984,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29338,32985,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
29339,32985,0,233,,0,,,,0,,,,24309,pers00608,"《全唐文・卷759》《全唐詩・卷563》 (據唐代人物知識ベース)。",load,20100820,,
29340,32985,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
29341,32986,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29342,32987,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29343,32988,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29344,32989,0,233,,0,,,,0,,,,24309,pers01242,"《全唐文・卷395》《全唐詩・卷252》(據唐代人物知識ベース)。",load,20100820,,
29345,32989,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29346,32990,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29347,32991,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29348,32993,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29349,32994,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29350,32995,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29351,32996,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29352,32997,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29353,32998,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29354,32999,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29355,33000,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29356,33001,0,233,,0,,,,0,,,,24309,pers03071,"《全唐文・卷296》(據唐代人物知識ベース)。",load,20100820,,
29357,33001,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29358,33002,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29359,33003,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29360,33004,0,233,,0,,,,0,,,,24309,pers03565,"《全唐文・卷397》(據唐代人物知識ベース)。",load,20100820,,
29361,33004,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29362,33005,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29363,33007,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29364,33008,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30854,34405,1,94,,0,,,,0,,,,9599,5994,"授徒",load,20130923,,
30855,34406,1,9,,0,,,,0,,,,27147,4728,"書法",load,20130923,,
30856,34406,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30857,34406,1,114,,0,,,,0,,,,27147,4728,"長於詩",load,20130923,,
30858,34406,1,157,,0,,,,0,,,,27147,4728,"有惠政",load,20130923,,
30859,34407,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30860,34408,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
30861,34408,1,98,,0,,,,0,,,,9599,8496,"引疾辭歸",load,20130923,,
30862,34408,1,110,,0,,,,0,,,,27147,6342,"隱居不仕",load,20130923,,
30863,34408,1,111,,0,,,,0,,,,27147,6342,"家居敎授",load,20130923,,
30864,34408,1,265,,0,,,,0,,,,27147,6342,"徵至京師",load,20130923,,
30865,34409,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30866,34409,1,71,,0,,,,0,,,,27147,1094,"繪事",load,20130923,,
30867,34409,1,114,,0,,,,0,,,,27147,1094,"耽吟詠",load,20130923,,
30868,34411,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30869,34411,1,111,,0,,,,0,,,,9599,2317,"家居教授",load,20130923,,
30870,34411,1,121,,0,,,,0,,,,9599,2317,"不求仕進",load,20130923,,
30871,34412,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30872,34413,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30873,34415,0,114,,0,,,,0,,,,9602,10029,"工詩文(據中央研究院明清人名權威資料)。",load,20100820,,
30874,34415,0,233,,0,,,,0,,,,9602,10029,"工詩文(據中央研究院明清人名權威資料)。",load,20100820,,
30875,34415,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30876,34415,1,114,,0,,,,0,,,,27147,5937,"工詩",load,20130923,,
30877,34415,1,180,,0,,,,0,,,,27147,5937,"博學",load,20130923,,
30878,34415,1,233,,0,,,,0,,,,27147,5937,"善屬文",load,20130923,,
30879,34417,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30880,34418,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
30881,34419,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30882,34419,1,114,,0,,,,0,,,,27147,8852,"工詩",load,20130923,,
30883,34420,0,114,,0,,,,0,,,,9602,9964,"詩(據中央研究院明清人名權威資料)。",load,20100820,,
30884,34420,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30885,34421,0,114,,0,,,,0,,,,9602,9971,"詩(據中央研究院明清人名權威資料)。",load,20100820,,
30886,34421,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30887,34421,1,50,,0,,,,0,,,,27147,8741,"有田五十畝",load,20130923,,
30888,34421,1,114,,0,,,,0,,,,27147,8741,"能詩",load,20130923,,
30889,34421,1,180,,0,,,,0,,,,27147,8741,"博學",load,20130923,,
30890,34422,1,78,0,0,,,0,0,,,,0,,,TTS,20070312,,
30891,34423,1,109,0,0,,,0,0,,,,0,,,TTS,20070312,,
30892,34423,1,121,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
30893,34425,1,8,0,0,,,0,0,,,,0,,,TTS,20070312,,
30894,34426,1,11,0,0,,,0,0,,,,0,,,TTS,20070312,,
30895,34427,1,11,0,0,,,0,0,,,,0,,,TTS,20070312,,
30896,34428,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
30897,34428,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
30898,34429,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
30899,34429,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
30900,34437,1,11,0,0,,,0,0,,,,0,,,TTS,20070312,,
30901,34438,1,11,0,0,,,0,0,,,,0,,,TTS,20070312,,
30902,34439,1,11,0,0,,,0,0,,,,0,,,TTS,20070312,,
30903,34440,1,11,0,0,,,0,0,,,,0,,,TTS,20070312,,
30904,34441,1,11,0,0,,,0,0,,,,0,,,TTS,20070312,,
30905,34442,1,11,0,0,,,0,0,,,,0,,,TTS,20070312,,
30906,34443,1,11,0,0,,,0,0,,,,0,,,TTS,20070312,,
30907,34444,1,11,0,0,,,0,0,,,,0,,,TTS,20070312,,
30908,34445,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30909,34446,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30910,34447,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30911,34448,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30912,34449,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30913,34450,1,36,0,0,,,0,0,,,,0,,,TTS,20070312,,
30914,34451,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30915,34451,1,233,,0,,,,0,,,,27147,7122,"文章",load,20130923,,
30916,34453,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
30917,34453,2,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30918,34454,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
30919,34454,2,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30920,34455,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
30921,34455,2,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30922,34456,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30923,34457,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
30924,34457,2,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30925,34458,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
30926,34458,2,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30927,34459,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
30928,34459,2,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30929,34460,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30930,34461,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30931,34461,1,98,,0,,,,0,,,,27147,8874,"以疾歸",load,20130923,,
30932,34462,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30933,34463,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30934,34464,1,109,0,0,,,0,0,,,,0,,,TTS,20070312,,
30935,34464,1,111,,0,,,,0,,,,27147,9889,"隱居敎授",load,20130923,,
30936,34465,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30937,34466,1,109,0,0,,,0,0,,,,0,,,TTS,20070312,,
30938,34466,1,117,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
30939,34467,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30940,34467,1,117,,0,,,,0,,,,27147,7721,"不起",load,20130923,,
30941,34468,1,52,0,0,,,0,0,,,,0,,,TTS,20070312,,
30942,34469,0,114,,0,,,,0,,,,9602,10296,"博學善屬詩文(據中央研究院明清人名權威資料)。",load,20100820,,
30943,34469,0,180,,0,,,,0,,,,9602,10296,"博學善屬詩文(據中央研究院明清人名權威資料)。",load,20100820,,
30944,34469,0,233,,0,,,,0,,,,9602,10296,"博學善屬詩文(據中央研究院明清人名權威資料)。",load,20100820,,
30945,34469,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30946,34471,0,9,,0,,,,0,,,,9602,10312,"善書(據中央研究院明清人名權威資料)。",load,20100820,,
30947,34471,1,9,,0,,,,0,,,,27147,3719,"善書",load,20130923,,
30948,34471,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30949,34471,1,164,,0,,,,0,,,,27147,3719,"五經",load,20130923,,
30950,34472,1,39,,0,,,,0,,,,27147,3619,"民甚德之",load,20130923,,
30951,34472,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30952,34473,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30953,34474,1,9,,0,,,,0,,,,27147,565,"能書畫",load,20130923,,
30954,34474,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30955,34474,1,71,,0,,,,0,,,,27147,565,"能書畫",load,20130923,,
30956,34474,1,180,,0,,,,0,,,,27147,565,"博學",load,20130923,,
30957,34475,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30958,34476,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30959,34477,1,109,0,0,,,0,0,,,,0,,,TTS,20070312,,
30960,34477,1,121,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
30961,34478,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30962,34478,1,157,,0,,,,0,,,,27147,5015,"有治聲",load,20130923,,
30963,34478,1,233,,0,,,,0,,,,27147,5015,"體格淸雋",load,20130923,,
30964,34479,0,9,,0,,,,0,,,,9602,10314,"書法(據中央研究院明清人名權威資料)。",load,20100820,,
30965,34479,0,71,,0,,,,0,,,,9602,10314,"繪畫(據中央研究院明清人名權威資料)。",load,20100820,,
30966,34479,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30967,34481,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30968,34482,0,114,,0,,,,0,,,,9602,10302,"博學善屬詩文(據中央研究院明清人名權威資料)。",load,20100820,,
30969,34482,0,180,,0,,,,0,,,,9602,10302,"博學善屬詩文(據中央研究院明清人名權威資料)。",load,20100820,,
30970,34482,0,233,,0,,,,0,,,,9602,10302,"博學善屬詩文(據中央研究院明清人名權威資料)。",load,20100820,,
30971,34482,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30972,34483,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30973,34486,0,9,,0,,,,0,,,,0,10313,"善行楷(據中央研究院明清人名權威資料)。",HUMZY,20141017,,
30974,34486,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30975,34487,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30976,34490,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30977,34491,1,40,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
30978,34491,1,100,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
30979,34492,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30980,34493,0,9,,0,,,,0,,,,9602,11172,"書法(行楷)(據中央研究院明清人名權威資料)。",load,20100820,,
30981,34493,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30982,34494,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30983,34495,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30984,34496,1,157,,0,,,,0,,,,27147,2119,"有惠政",load,20130923,,
30985,34497,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30986,34498,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30987,34501,0,114,,0,,,,0,,,,9602,10641,"詩(據中央研究院明清人名權威資料)。",load,20100820,,
30988,34501,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
30989,34502,1,33,,0,,,,0,,,,27147,8808,"躬耕",load,20130923,,
29365,33009,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29366,33010,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29367,33011,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29368,33012,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29369,33013,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
29370,33013,0,233,,0,,,,0,,,,24309,pers00189,"《唐文拾遺・卷16》《全唐詩・卷30》(據唐代人物知識ベース)。",load,20100820,,
29371,33013,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
29372,33014,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29373,33015,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29374,33016,0,114,,0,,,,0,,,,24309,pers00150,"《全唐詩・卷72》(據唐代人物知識ベース)。",load,20100820,,
29375,33017,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29376,33021,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29377,33022,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29378,33023,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29379,33024,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29380,33025,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29381,33026,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
29382,33026,0,165,,0,,,,0,,,,38297,0,,load,20151219,,
29383,33026,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29384,33027,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
